Flow ID,Local,Local_1,Local_2,Local_3,Local_4,Local_5,Local_6,Local_7,Local_8,Local_9,Local_10,Local_11,Local_12,Local_13,Local_14,Src IP dec,Src Port,Dst IP dec,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
192.168.10.16-104.20.15.154-50554-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,50554,1746145178,443,6,49:25.5,117752003,133,234,10811,406884,3584,0,81.28571429,415.677916,5840,0,1738.820513,1038.194596,3547.243269,3.116719806,321726.7842,1750729.021,10253181,1,117737038,891947.2576,2837617.757,10253181,1,117736321,505306.0987,2178307.884,10268370,1,11,46,0,0,0,0,2680,4692,1.129492464,1.987227343,0,5840,1138.133515,1176.88457,1385057.291,0,2,0,57,366,0,0,0,1.759398496,1138.133515,81.28571429,1738.820513,0,0,0,56789,29,2805762,0,29,0,1108,29200,55,12,20,476232.0,1528171.238,5083841,14994,10227135.09,8681.335087,10253181,10222248,-1,-1,117752003,BENIGN,-1
192.168.10.25-17.253.14.253-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238105,123,301797117,123,17,49:16.9,65021635,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.952863305,0.061517986,21673878.33,37499177.69,64974199,23701,64997900,64997900.0,0.0,64997900,64997900,64997934,64997934.0,0.0,64997934,64997934,0,0,0,0,0,0,16,16,0.030758993,0.030758993,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,23701.0,0.0,23701,23701,64974199.0,0.0,64974199,64974199,-1,-1,0,BENIGN,-1
192.168.10.16-23.50.75.27-45638-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,45638,389171995,80,6,49:27.1,110490912,20,17,1728,7852,432,0,86.4,177.2890592,1963,0,461.8823529,802.158641,86.70396349,0.33486917,3069192.0,4563723.954,10216848,25,110463875,5813888.158,4890492.565,10240042,23290,110467716,6904232.25,4553292.338,10247180,48,4,4,0,0,0,0,648,552,0.181010362,0.153858808,0,1963,258.9189189,581.8573889,338558.021,0,2,0,8,36,0,0,0,0.85,258.9189189,86.4,461.8823529,0,0,0,0,0,0,0,46,0,212,29200,1039,4,32,835463.3,2562045.542,8127169,23157,10210924.2,12293.38304,10216848,10176721,-1,-1,110490912,BENIGN,-1
192.168.10.16-38.126.113.10-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,123,645820682,123,17,49:14.8,67088114,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.861907849,0.05962308,22362704.67,38580906.35,66912098,87893,66999991,66999991.0,0.0,66999991,66999991,67000221,67000221.0,0.0,67000221,67000221,0,0,0,0,0,0,16,16,0.02981154,0.02981154,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,87893.0,0.0,87893,87893,66912098.0,0.0,66912098,66912098,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61301-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61301,3232238081,53,17,47:26.0,23919,1,1,51,107,51,51,51.0,0.0,107,107,107.0,0.0,6605.627326,83.61553577,23919.0,0.0,23919,23919,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,41.80776788,41.80776788,51,107,79.0,39.59797975,1568.0,0,0,0,0,0,0,0,0,1.0,79.0,51.0,107.0,0,0,0,0,0,0,0,25,0,53,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.16-159.203.8.72-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,123,2680883272,123,17,49:15.8,66022677,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.908091715,0.060585244,22007559.0,38078897.12,65977282,22676,65999958,65999958.0,0.0,65999958,65999958,66000001,66000001.0,0.0,66000001,66000001,0,0,0,0,0,0,16,16,0.030292622,0.030292622,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,22676.0,0.0,22676,22676,65977282.0,0.0,65977282,65977282,-1,-1,0,BENIGN,-1
192.168.10.16-72.21.91.29-51046-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,51046,1209359133,80,6,49:29.1,118969148,30,22,3933,7164,437,0,131.1,203.6820291,796,0,325.6363636,400.5760787,93.2762837,0.43708811,2332728.392,4204657.087,10221966,18,118944660,4101540.0,4923079.844,10240031,334,118936236,5663630.286,4969852.982,10245818,50,9,9,0,0,0,0,968,712,0.252166217,0.184921893,0,796,213.4038462,314.7710814,99080.83371,0,2,0,18,51,0,0,0,0.733333333,213.4038462,131.1,325.6363636,0,0,0,0,0,0,0,75,0,137,29200,302,9,32,597047.6364,1898977.111,6322678,23415,10216103.27,2259.407448,10221966,10212924,-1,-1,118969148,BENIGN,-1
192.168.10.16-72.21.91.29-51170-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,51170,1209359133,80,6,49:31.0,117102410,21,17,1748,3184,437,0,83.23809524,175.8373978,796,0,187.2941176,348.0409036,42.1169812,0.324502288,3164930.0,4684074.823,10216282,5,117077716,5853885.8,5027010.1,10240036,2330,117076898,7317306.125,4542653.535,10242759,1244,4,4,0,0,0,0,680,552,0.179330212,0.145172076,0,796,129.7894737,268.0368226,71843.73826,0,2,0,8,37,0,0,0,0.80952381,129.7894737,83.23809524,187.2941176,0,0,0,0,0,0,0,46,0,83,29200,292,4,32,428483.9091,1339550.401,4467379,23701,10214944.82,1879.621282,10216282,10210322,-1,-1,117102410,BENIGN,-1
192.168.10.16-172.217.10.78-45704-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,45704,2899905102,443,6,49:28.5,63993219,37,42,3715,7844,426,0,100.4054054,147.3656562,1418,0,186.7619048,333.8615756,180.6285132,1.2345058,820425.8846,6580806.019,58064765,0,63993219,1777589.417,9685229.798,58144133,0,63912038,1558830.195,9072248.784,58101680,0,16,27,0,0,0,0,1204,1352,0.578186261,0.656319539,0,1418,146.3164557,265.5062675,70493.57806,0,2,0,43,78,0,0,0,1.135135135,146.3164557,100.4054054,186.7619048,2072,6,479851,1087,6,37330,0,47,0,99,29200,424,16,32,5848911.0,0.0,5848911,5848911,58064765.0,0.0,58064765,58064765,-1,-1,63993219,BENIGN,-1
192.168.10.15-23.208.217.107-49495-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238095,49495,399563115,80,6,49:11.2,1132171,7,8,481,7544,268,0,68.71428571,118.4211612,2920,0,943.0,1011.340977,7088.151878,13.24888202,80869.35714,218064.0888,829006,37,1132120,188686.6667,319532.2797,829103,37,1095290,156470.0,315683.1985,865758,163,2,2,0,0,0,0,152,172,6.182811607,7.066070408,0,2920,535.0,849.2637147,721248.8571,0,2,0,4,14,0,0,0,1.142857143,535.0,68.71428571,943.0,0,0,0,0,0,0,0,32,0,502,8192,980,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1132171,BENIGN,-1
192.168.10.15-184.84.243.224-49490-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238095,49490,3092575200,80,6,49:06.7,124832,21,26,497,51561,274,0,23.66666667,75.18067127,4380,0,1983.115385,1143.985466,417024.4809,376.5060241,2713.73913,7633.534657,29247,0,124734,6236.7,13674.76084,51915,76,102861,4114.44,12422.12158,57274,191,2,2,0,0,0,0,432,532,168.2260959,208.2799282,0,4380,1107.617021,1297.434417,1683336.068,0,2,0,4,46,0,0,0,1.238095238,1107.617021,23.66666667,1983.115385,0,0,0,51295,23,2257603,0,10,0,1097,8192,980,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,124832,BENIGN,-1
192.168.10.15-23.15.4.11-49482-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238095,49482,386860043,80,6,49:01.8,5283944,15,16,1175,23684,322,0,78.33333333,135.2767886,4380,0,1480.25,1023.897293,4704.629724,5.866829777,176131.4667,633083.0595,3339343,21,5283845,377417.5,901379.5681,3339439,161,5265774,351051.6,900419.1238,3356946,48,4,4,0,0,0,0,312,332,2.838788602,3.028041175,0,4380,801.9032258,1019.762271,1039915.09,0,2,0,8,30,0,0,0,1.066666667,801.9032258,78.33333333,1480.25,0,0,0,7619,4,12756138,0,37,0,764,8192,1047,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5283944,BENIGN,-1
192.168.10.16-157.240.2.25-36316-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,36316,2649752089,443,6,49:30.3,63157103,35,35,963,34891,199,0,27.51428571,58.59751622,2796,0,996.8857143,733.0925939,567.6954499,1.108347227,915320.3333,7038091.337,58373548,1,63157103,1857561.853,10013411.71,58373548,2,63119726,1856462.529,10020519.82,58409991,1,8,16,0,0,0,0,1128,1128,0.554173614,0.554173614,0,2796,512.2,710.5172968,504834.829,0,2,0,24,69,0,0,0,1.0,512.2,27.51428571,996.8857143,0,0,0,10339,9,429624,0,13,0,498,29200,122,8,32,4747058.0,0.0,4747058,4747058,58373548.0,0.0,58373548,58373548,-1,-1,63157103,BENIGN,-1
192.168.10.16-157.240.18.35-48724-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,48724,2649756195,443,6,49:30.7,62801451,17,17,1533,4557,466,0,90.17647059,135.782563,1398,0,268.0588235,457.13161,96.97228174,0.541388765,1903074.273,10150711.28,58303410,1,62801451,3925090.688,14539145.09,58303410,17,62723560,3920222.5,14549648.14,58340156,1,8,11,0,0,0,0,552,552,0.270694383,0.270694383,0,1398,179.1176471,344.1043503,118407.8039,0,2,0,19,33,0,0,0,1.0,179.1176471,90.17647059,268.0588235,0,0,0,384,4,379072,0,45,0,134,29200,131,8,32,4418551.0,0.0,4418551,4418551,58303410.0,0.0,58303410,58303410,-1,-1,62801451,BENIGN,-1
192.168.10.17-224.0.0.251-5353-5353-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,5353,3758096635,5353,17,47:21.1,16,12,0,540,0,45,45,45.0,0.0,0,0,0.0,0.0,33750000.0,750000.0,1.454545455,0.934198733,4,1,16,1.454545455,0.934198733,4,1,0,0.0,0.0,0,0,0,0,0,0,0,0,96,0,750000.0,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,45.0,45.0,0.0,540,12,33750000,0,0,0,1,45,0,0,0,0,11,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.16-158.69.223.100-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238096,123,2655379300,123,17,49:21.8,68017574,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.822799884,0.058808331,22672524.67,39239924.84,67982887,17087,67999974,67999974.0,0.0,67999974,67999974,68000487,68000487.0,0.0,68000487,68000487,0,0,0,0,0,0,16,16,0.029404165,0.029404165,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,17087.0,0.0,17087,17087,67982887.0,0.0,67982887,67982887,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61999-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61999,3232238081,53,17,47:26.2,60209,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,1826.96939,33.21762527,60209.0,0.0,60209,60209,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.60881264,16.60881264,47,63,55.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,55.0,47.0,63.0,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.8-192.168.10.3-123-123-17,2,0,0,0,0,0,0,0,0,3232238083,0,0,0,0,3232238088,3232238088,123,3232238083,123,17,49:33.0,64007295,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.999316172,0.124985754,9143899.286,24192390.04,64007083,3,64007163,21335721.0,36954547.59,64007157,3,64007221,21335740.33,36954581.08,64007215,3,0,0,0,0,0,0,32,32,0.062492877,0.062492877,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,77.0,0.0,77,77,64007083.0,0.0,64007083,64007083,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-62309-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,62309,3232238081,53,17,49:08.9,78545,1,1,62,230,62,62,62.0,0.0,230,230,230.0,0.0,3717.614107,25.46311032,78545.0,0.0,78545,78545,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,12.73155516,12.73155516,62,230,146.0,118.7939392,14112.0,0,0,0,0,0,0,0,0,1.0,146.0,62.0,230.0,0,0,0,0,0,0,0,31,0,115,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61510-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61510,3232238081,53,17,47:25.6,224083,1,1,50,136,50,50,50.0,0.0,136,136,136.0,0.0,830.0495798,8.925264299,224083.0,0.0,224083,224083,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,4.46263215,4.46263215,50,136,93.0,60.81118318,3698.0,0,0,0,0,0,0,0,0,1.0,93.0,50.0,136.0,0,0,0,0,0,0,0,25,0,68,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.17-91.189.91.157-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,123,1539136413,123,17,49:33.0,67036991,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.864090365,0.059668549,22345663.67,38639964.95,66963252,36759,67000011,67000011.0,0.0,67000011,67000011,67000232,67000232.0,0.0,67000232,67000232,0,0,0,0,0,0,16,16,0.029834275,0.029834275,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,36759.0,0.0,36759,36759,66963252.0,0.0,66963252,66963252,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-60847-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,60847,3232238081,53,17,49:28.6,299957,1,1,54,111,54,54,54.0,0.0,111,111,111.0,0.0,550.0788446,6.667622359,299957.0,0.0,299957,299957,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3.33381118,3.33381118,54,111,82.5,40.30508653,1624.5,0,0,0,0,0,0,0,0,1.0,82.5,54.0,111.0,0,0,0,0,0,0,0,27,0,55,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.14-64.4.54.254-49551-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238094,49551,1074018046,443,6,49:20.1,90146787,119,83,90922,16491,2341,0,764.0504202,681.4918934,1460,0,198.686747,270.9043539,1191.534425,2.240789791,448491.4776,1090237.73,6780476,1,90146787,763955.822,1340577.799,6780476,1,90049806,1098168.366,1557516.888,6881956,49,76,39,0,0,0,0,2392,1672,1.320069233,0.920720558,0,2341,531.7475248,616.7227302,380346.926,0,2,0,115,201,0,0,0,0.697478992,531.7475248,764.0504202,198.686747,0,0,0,0,0,0,0,450,0,81,8192,513,79,20,15172457.5,13246307.85,28399344,355708,5883226.0,609158.7575,6780476,5438729,-1,-1,90146787,BENIGN,-1
192.168.10.25-192.168.10.255-138-138-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238105,138,3232238335,138,17,48:39.2,63,12,0,2592,0,216,216,216.0,0.0,0,0,0.0,0.0,41142857.14,190476.1905,5.727272727,14.02919035,48,1,63,5.727272727,14.02919035,48,1,0,0.0,0.0,0,0,0,0,0,0,0,0,96,0,190476.1905,0.0,216,216,216.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,216.0,216.0,0.0,2592,12,41142857,0,0,0,1,216,0,0,0,0,11,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.17-91.189.89.198-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,123,1539135942,123,17,49:41.0,65094031,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.949579202,0.061449567,21698010.33,37418886.74,64905619,93981,65000050,65000050.0,0.0,65000050,65000050,64999600,64999600.0,0.0,64999600,64999600,0,0,0,0,0,0,16,16,0.030724783,0.030724783,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,94431.0,0.0,94431,94431,64905619.0,0.0,64905619,64905619,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-62435-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,62435,3232238081,53,17,49:37.5,74964,1,1,50,106,50,50,50.0,0.0,106,106,106.0,0.0,2080.998879,26.67947281,74964.0,0.0,74964,74964,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,13.33973641,13.33973641,50,106,78.0,39.59797975,1568.0,0,0,0,0,0,0,0,0,1.0,78.0,50.0,106.0,0,0,0,0,0,0,0,25,0,53,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.3-192.168.10.1-61200-53-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238083,61200,3232238081,53,17,49:35.1,243982,1,1,53,165,53,53,53.0,0.0,165,165,165.0,0.0,893.5085375,8.197326032,243982.0,0.0,243982,243982,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,4.098663016,4.098663016,53,165,109.0,79.19595949,6272.0,0,0,0,0,0,0,0,0,1.0,109.0,53.0,165.0,0,0,0,0,0,0,0,26,0,82,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
192.168.10.15-23.63.226.81-49503-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238095,49503,390062673,80,6,49:53.5,116660609,17,15,597,768,293,0,35.11764706,97.06433585,384,0,51.2,135.1164577,11.70060753,0.274299957,3763245.452,4823524.936,10008813,150,116622450,7288903.125,4434695.584,10047019,213,116619307,8329950.5,3676022.041,10052871,251,2,2,0,0,0,0,352,444,0.145721852,0.128578105,0,384,42.65625,114.7782179,13174.03931,0,2,0,4,31,0,0,0,0.882352941,42.65625,35.11764706,51.2,0,0,0,0,0,0,0,18,0,24,8192,980,13,20,47947.83333,19993.83937,105569,38140,9670589.667,1157844.268,10008813,5994002,-1,-1,116660609,BENIGN,-1
192.168.10.17-91.189.89.199-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,123,1539135943,123,17,49:48.0,64093894,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.995605166,0.062408441,21364631.33,36842048.87,63906165,93858,64000023,64000023.0,0.0,64000023,64000023,64000036,64000036.0,0.0,64000036,64000036,0,0,0,0,0,0,16,16,0.03120422,0.03120422,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,93858.0,0.0,93858,93858,63906165.0,0.0,63906165,63906165,-1,-1,0,BENIGN,-1
192.168.10.12-50.31.164.173-36772-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238092,36772,840934573,443,6,49:58.2,111078822,14,16,4234,479,3317,0,302.4285714,901.4046913,213,0,29.9375,66.53667535,42.42933005,0.270078485,3830304.207,4959262.517,10204384,1,111032432,8540956.308,3782659.834,10240057,37848,111078822,7405254.8,4627847.108,10249308,1,2,3,0,0,0,0,448,512,0.126036626,0.144041859,0,3317,157.1,621.0034344,385645.2655,0,0,0,5,30,0,0,0,1.142857143,157.1,302.4285714,29.9375,0,0,0,0,0,0,0,141,0,15,0,34347,2,0,33632.90909,10949.64579,39215,851,10060301.91,279945.796,10204384,9484533,-1,-1,231093949,BENIGN,-1
192.168.10.15-172.217.12.206-49518-443-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238095,49518,2899905742,443,6,49:59.3,64401745,1323,2062,55520,3193609,1675,0,41.96523054,242.759315,4290,0,1548.79195,643.726665,50450.94663,52.5606876,19031.24852,1002913.388,58341180,0,64401745,48715.38956,1606748.182,58422103,3,64308631,31202.63513,1285913.045,58378731,0,94,199,0,0,0,0,29400,-24284,20.54292162,32.01776598,0,4290,959.8608567,903.4030346,816137.043,0,2,0,293,3384,0,0,0,1.558578987,959.8608567,41.96523054,1548.79195,0,0,0,77586,48,1068203,0,16,0,943,8192,1622,94,20,5967047.0,0.0,5967047,5967047,58341180.0,0.0,58341180,58341180,-1,-1,64401745,BENIGN,-1
192.168.10.17-199.182.221.110-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,123,3350650222,123,17,49:50.0,66072099,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.90591646,0.060539926,22024033.0,38022011.37,65928070,72008,66000091,66000091.0,0.0,66000091,66000091,66000078,66000078.0,0.0,66000078,66000078,0,0,0,0,0,0,16,16,0.030269963,0.030269963,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,72021.0,0.0,72021,72021,65928070.0,0.0,65928070,65928070,-1,-1,0,BENIGN,-1
192.168.10.17-158.69.223.100-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,123,2655379300,123,17,49:47.0,69016551,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.781941393,0.057957112,23005517.0,39816686.22,68981866,16532,69000019,69000019.0,0.0,69000019,69000019,68998398,68998398.0,0.0,68998398,68998398,0,0,0,0,0,0,16,16,0.028978556,0.028978556,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,18153.0,0.0,18153,18153,68981866.0,0.0,68981866,68981866,-1,-1,0,BENIGN,-1
192.168.10.15-192.168.10.3-123-123-17,2,0,0,0,0,0,0,0,0,0,0,3232238083,0,0,3232238095,3232238095,123,3232238083,123,17,49:55.3,64016229,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.998478917,0.124968311,9145175.571,24195730.18,64015934,1,64016102,21338700.67,36959707.66,64016095,3,64016066,21338688.67,36959649.64,64016016,1,0,0,0,0,0,0,32,32,0.062484155,0.062484155,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,3,8,164.0,0.0,164,164,64015934.0,0.0,64015934,64015934,-1,-1,0,BENIGN,-1
192.168.10.15-72.21.91.29-49506-80-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238095,49506,1209359133,80,6,49:57.2,116915527,21,18,1755,3184,436,0,83.57142857,175.1752184,796,0,176.8888889,340.522935,42.24417515,0.333574171,3076724.395,4536971.681,10007919,11,116889008,5844450.4,4828236.472,10031525,139,116891911,6875994.765,4514783.937,10041382,501,4,4,0,0,0,0,432,504,0.179616861,0.15395731,0,796,126.6410256,265.0411574,70246.81511,0,2,0,8,38,0,0,0,0.857142857,126.6410256,83.57142857,176.8888889,0,0,0,0,0,0,0,45,0,81,8192,294,15,20,629669.8182,1947639.534,6499884,23449,9996603.636,21532.38999,10007919,9953185,-1,-1,116915527,BENIGN,-1
192.168.10.17-144.217.240.204-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,123,2430202060,123,17,49:50.0,67016138,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.864981566,0.059687116,22338712.67,38662997.77,66982897,16137,67000001,67000001.0,0.0,67000001,67000001,66999034,66999034.0,0.0,66999034,66999034,0,0,0,0,0,0,16,16,0.029843558,0.029843558,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,17104.0,0.0,17104,17104,66982897.0,0.0,66982897,66982897,-1,-1,0,BENIGN,-1
192.168.10.17-207.210.46.249-123-123-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232238097,123,3486658297,123,17,49:52.0,66026618,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.907918137,0.060581628,22008872.67,38064267.21,65961702,26682,65999936,65999936.0,0.0,65999936,65999936,65988384,65988384.0,0.0,65988384,65988384,0,0,0,0,0,0,16,16,0.030290814,0.030290814,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,38234.0,0.0,38234,38234,65961702.0,0.0,65961702,65961702,-1,-1,0,BENIGN,-1
